epoch,critic_grad_norm,d_loss,g_loss,val_critic_grad_norm,val_d_loss,val_g_loss
0,1.1154325521654553,-0.5033364295959473,-0.485845148563385,NA,NA,NA
1,0.8298934325575829,-1.1204333305358887,-0.23085147142410278,NA,NA,NA
2,0.8828113842755556,-0.8503190279006958,-0.31923890113830566,NA,NA,NA
3,0.8852542195883062,-0.6274791359901428,-0.1959461271762848,NA,NA,NA
4,0.9154066385494338,-0.5620150566101074,-0.6561231017112732,NA,NA,NA
5,0.7536473804050021,-0.6182623505592346,-0.017650969326496124,NA,NA,NA
6,0.6352625340223312,-0.6026347279548645,-0.12762144207954407,NA,NA,NA
7,1.5171398859885004,-0.6045355796813965,-0.5284484028816223,NA,NA,NA
8,0.9934903730948766,-0.5823962092399597,-0.7111807465553284,NA,NA,NA
9,0.775562757315735,-0.47383368015289307,-0.6435725688934326,NA,NA,NA
10,0.9814012642535899,-0.4571760892868042,-0.6130807399749756,NA,NA,NA
11,1.0688242067893345,-0.48275694251060486,-0.7108456492424011,NA,NA,NA
12,1.074754363546769,-0.4091019630432129,-1.3095186948776245,NA,NA,NA
13,1.1229075133386586,-0.3539738357067108,-0.7196884751319885,NA,NA,NA
14,0.7562805419373844,-0.3710426688194275,-0.6304314732551575,NA,NA,NA
15,0.6994231746583763,-0.387124627828598,-0.4920414090156555,NA,NA,NA
16,0.6035921037611034,-0.31296002864837646,-0.42806679010391235,NA,NA,NA
17,0.713202092382643,-0.3181135058403015,0.276946485042572,NA,NA,NA
18,0.7958245393302705,-0.32884863018989563,0.75330650806427,NA,NA,NA
19,1.093192254503568,-0.3287407159805298,1.360037922859192,NA,NA,NA
20,1.4277054721282587,-0.31696411967277527,1.0577809810638428,NA,NA,NA
21,0.943229749177893,-0.3144490718841553,1.099241852760315,NA,NA,NA
22,0.7825998328626156,-0.35904619097709656,1.6571623086929321,NA,NA,NA
23,0.8983269811918339,-0.36987173557281494,2.1646456718444824,NA,NA,NA
24,0.6836067136997978,-0.40091443061828613,2.2675602436065674,NA,NA,NA
25,0.7433411725279357,-0.45147326588630676,1.6701929569244385,NA,NA,NA
26,0.9345687838892142,-0.42075642943382263,0.9769319891929626,NA,NA,NA
27,1.013450195805894,-0.43605291843414307,0.4413001239299774,NA,NA,NA
28,0.8976401533000171,-0.46832576394081116,4.020724773406982,NA,NA,NA
29,0.8855673441042503,-0.39640533924102783,2.9267163276672363,NA,NA,NA
30,0.7049642107966874,-0.21375258266925812,-0.3713134229183197,NA,NA,NA
31,1.1555835886134043,-0.2796304225921631,0.050680939108133316,NA,NA,NA
32,0.7481424158646001,-0.28621160984039307,0.8738701343536377,NA,NA,NA
33,1.6438169483509328,-0.21663539111614227,0.5555703639984131,NA,NA,NA
34,0.6542984619736671,-0.17724201083183289,0.8456783294677734,NA,NA,NA
35,0.647768527114143,-0.2616296708583832,3.2218780517578125,NA,NA,NA
36,0.7071430818695161,-0.4217298924922943,7.500075817108154,NA,NA,NA
37,1.408542558343874,-0.6118828058242798,13.61725902557373,NA,NA,NA
38,1.6889907563519146,-0.7481264472007751,19.170576095581055,NA,NA,NA
39,0.8941273046140041,-0.4136584997177124,11.879404067993164,NA,NA,NA
40,0.901227867230773,-0.32028642296791077,6.641002178192139,NA,NA,NA
41,2.095648166620069,-0.3744177222251892,10.21028995513916,NA,NA,NA
42,1.5797933952675924,-0.4321606159210205,10.087345123291016,NA,NA,NA
43,1.0449926886293623,-0.5559087991714478,10.598115921020508,NA,NA,NA
44,0.747481704586082,-0.48926088213920593,9.238534927368164,NA,NA,NA
45,0.6530023051632775,-0.12625576555728912,-1.0629854202270508,NA,NA,NA
46,0.7675295548720492,-0.15430335700511932,-0.7773587107658386,NA,NA,NA
47,0.8835929571133521,-0.16288334131240845,-0.31985077261924744,NA,NA,NA
48,0.9546445628835095,-0.14824314415454865,0.02038823626935482,NA,NA,NA
49,0.8030034635836879,-0.15162518620491028,0.8677027821540833,NA,NA,NA
50,0.729071114005314,-0.16301582753658295,0.5133443474769592,NA,NA,NA
51,0.6724331015720963,-0.18082034587860107,0.333978533744812,NA,NA,NA
52,0.9053001943975687,-0.18946456909179688,0.37333694100379944,NA,NA,NA
53,0.7025346155795786,-0.2530304491519928,0.7398004531860352,NA,NA,NA
54,1.1896238916863997,-0.21515439450740814,-0.11937188357114792,NA,NA,NA
55,0.624368142336607,-0.24037359654903412,-0.3225862383842468,NA,NA,NA
56,0.7989133505357636,-0.23821502923965454,-0.5464993119239807,NA,NA,NA
57,2.0910241653521857,-0.27020499110221863,-0.6444447040557861,NA,NA,NA
58,1.2025143787678745,-0.26659172773361206,-0.27731797099113464,NA,NA,NA
59,0.773848281138473,-0.2840620279312134,-0.31433969736099243,NA,NA,NA
60,1.0468362834718492,-0.3645084500312805,-0.8950144648551941,NA,NA,NA
61,0.9467752174370818,-0.26876553893089294,-0.7254921793937683,NA,NA,NA
62,1.1861927948064275,-0.21434588730335236,0.21202602982521057,NA,NA,NA
63,1.9752563155359693,-0.2770737111568451,0.004416224081069231,NA,NA,NA
64,0.685879022296932,-0.24630558490753174,0.4367278814315796,NA,NA,NA
65,1.0808975572387378,-0.16971413791179657,0.27934494614601135,NA,NA,NA
66,1.0623890219463243,-0.1808186024427414,0.30047211050987244,NA,NA,NA
67,4.963077945841683,-0.16293762624263763,0.22047479450702667,NA,NA,NA
68,0.8191755519558986,-0.19463320076465607,0.4041541516780853,NA,NA,NA
69,1.1568111901481946,-0.23137497901916504,0.2111874371767044,NA,NA,NA
70,0.8593584605389171,-0.20226505398750305,0.15562096238136292,NA,NA,NA
71,0.9794138318134679,-0.22845138609409332,0.07676247507333755,NA,NA,NA
72,0.7181076233585676,-0.3388192355632782,-0.3847436308860779,NA,NA,NA
73,1.0532507830195956,-0.28516706824302673,0.05266093835234642,NA,NA,NA
74,0.9037628999600807,-0.32003968954086304,-0.27360716462135315,NA,NA,NA
75,0.7415847414069705,-0.1926930844783783,-0.32837700843811035,NA,NA,NA
76,0.9690527982181973,-0.22435826063156128,-0.9650892019271851,NA,NA,NA
77,0.9242072726289431,-0.295936644077301,-1.8029454946517944,NA,NA,NA
78,1.0470630038115714,-0.3286166191101074,-1.643385887145996,NA,NA,NA
79,0.8831563937581248,-0.3110487163066864,-1.2634466886520386,NA,NA,NA
80,2.059114354352156,-0.2794654667377472,-1.226343035697937,NA,NA,NA
81,1.7102511810759704,-0.2923682928085327,-0.8921384215354919,NA,NA,NA
82,1.014540611455838,-0.2209271341562271,-0.21508218348026276,NA,NA,NA
83,2.2510562472873263,-0.20275485515594482,0.21013778448104858,NA,NA,NA
84,0.7575807521740595,-0.19288203120231628,0.19885830581188202,NA,NA,NA
85,0.7730860223786699,-0.3017779588699341,-0.5241919755935669,NA,NA,NA
86,1.145504418346617,-0.25931838154792786,-0.726260244846344,NA,NA,NA
87,1.3894200906571414,-0.30874067544937134,-0.8764837980270386,NA,NA,NA
88,0.5767055075201724,-0.23787914216518402,-0.3426017463207245,NA,NA,NA
89,0.8249224221540822,-0.30028271675109863,-0.5370115041732788,NA,NA,NA
90,0.9091045719881853,-0.26317769289016724,-0.5582117438316345,NA,NA,NA
91,0.9220169405970309,-0.30618712306022644,-0.848028838634491,NA,NA,NA
92,0.5998703357246187,-0.32200542092323303,-0.40665969252586365,NA,NA,NA
93,0.9636426160318984,-0.3403734266757965,-1.1521294116973877,NA,NA,NA
94,1.19483507797122,-0.30768394470214844,-0.6351902484893799,NA,NA,NA
95,0.912878457042906,-0.2704133689403534,-0.550059974193573,NA,NA,NA
96,2.5725046855707965,-0.33893996477127075,-0.7141814231872559,NA,NA,NA
97,1.0946492739021778,-0.34554821252822876,-1.1577425003051758,NA,NA,NA
98,0.8923463765531778,-0.3465598523616791,-1.5501744747161865,NA,NA,NA
99,0.6946355059949888,-0.2560320198535919,-0.6850712299346924,NA,NA,NA
